"REPO_URL","TASK_ID","#HASHES","HASHES","#PROD_FILES","#TEST_FILES","LAST"
"https://github.com/diaspora/diaspora.git","966","3","[c04ee239c6b268aa2aa1a21517bb5c412538ffbe, 33af30529a567f0504ff9e850bf30cf69f75c0b1, 6153fc72860bd6aa498e4335cb8a65f20e9a27b5]","5","1","6153fc72860bd6aa498e4335cb8a65f20e9a27b5"
"https://github.com/diaspora/diaspora.git","967","12","[65a28fcde028b049521984539f957055cc152c70, e99ecd259caf8a43bd87913fd82f86f3be284afa, 96677c14d1d4ac6d6765f4d010ead00e75cc9189, 4cb6afdc948f6519b5f05e388bd801acb2424bd0, e30019988f19c71608516e9f158b7b557d549cbb, 960e651764f08f342225f31ed8cdd79a9c9bd53b, 749016a7b41d5eca2010a13a7b96c9ebfdd8380f, 18a46d9f90c3014bc58b7c8a6a4210c09baa66a4, 072ce711d2273c6a5bc4a4137f7feab660fb0ef8, ebfb901b3997256b02ffa8821518169289c0f3a5, 0213bbc02813d47f661f9a955f479d4989397a01, 44ab0df02b1ab165373904c5ec75454fc76d54b4]","5","1","44ab0df02b1ab165373904c5ec75454fc76d54b4"
"https://github.com/diaspora/diaspora.git","978","5","[64a780c831d21da11f66cae5f8d8bad06fc7618d, f7d42fa83dbaffd52ee077ef02b2b500db6dbb40, a8008571b3a171163050c0f648070a05b6617a5c, cd119f319364cd0751abe454fb9d0f110355ea86, 072ce711d2273c6a5bc4a4137f7feab660fb0ef8]","3","1","072ce711d2273c6a5bc4a4137f7feab660fb0ef8"
"https://github.com/diaspora/diaspora.git","979","8","[65a28fcde028b049521984539f957055cc152c70, e99ecd259caf8a43bd87913fd82f86f3be284afa, 96677c14d1d4ac6d6765f4d010ead00e75cc9189, 4cb6afdc948f6519b5f05e388bd801acb2424bd0, e30019988f19c71608516e9f158b7b557d549cbb, 960e651764f08f342225f31ed8cdd79a9c9bd53b, 749016a7b41d5eca2010a13a7b96c9ebfdd8380f, 18a46d9f90c3014bc58b7c8a6a4210c09baa66a4]","3","1","18a46d9f90c3014bc58b7c8a6a4210c09baa66a4"
"https://github.com/diaspora/diaspora.git","992","2","[5aef0441e827d7b61c7dfdf6a9ae53b8a20c1be7, e30019988f19c71608516e9f158b7b557d549cbb]","7","1","e30019988f19c71608516e9f158b7b557d549cbb"
"https://github.com/diaspora/diaspora.git","994","1","[5aef0441e827d7b61c7dfdf6a9ae53b8a20c1be7]","7","1","5aef0441e827d7b61c7dfdf6a9ae53b8a20c1be7"
"https://github.com/diaspora/diaspora.git","1150","1","[e0be1b49f128a7665c26c97ab51e1f7c44b42e8c]","2","1","e0be1b49f128a7665c26c97ab51e1f7c44b42e8c"
"https://github.com/diaspora/diaspora.git","1218","2","[782c1ef6eebef1bb70f7643c95bc2eb051f7e16f, 81084cde46c0f944f4b9b031f1a7d7ed278e7a0f]","47","5","81084cde46c0f944f4b9b031f1a7d7ed278e7a0f"
"https://github.com/diaspora/diaspora.git","1220","1","[782c1ef6eebef1bb70f7643c95bc2eb051f7e16f]","47","5","782c1ef6eebef1bb70f7643c95bc2eb051f7e16f"
"https://github.com/diaspora/diaspora.git","1253","16","[a7bd0295265e3ae234f9974bcb51d2b03d702b6a, ea397ffdfbc1ee43ad746efb69b569e06b4873ce, 0df09267390f693d8a14aab81e9a502eb80d1f21, 3c370ea56ee8d13ba7cfd5461654a13c80f8bc06, 7bd1795855287bb3d9c76ddda49e26604d003ca1, 8816c7bc8416c422022628797698f1153923e3d7, 6b863defa3cd4702f08843f9a235b9a14f8f81b4, 37793f7dbb9be5d0e6d4d8f679bfec053cb95e4c, b4a5819aa8867bddff9806f45dceb101ae5594e7, a30ba5697ee095b34d5d44ade851bb7a8d717c64, f627919fc4a5eda2da5ffc3673f546adccf3b385, d60a87ee8585c48330b2016745443c3abd803cf4, 2ce7a1e185eeda9cb0b87064febb0e228e65264b, 24d9be2e681285efe6b3059874320c7014121bf8, 4364a80330f82998e2df053e3d30f7789d55633f, 7e9a88573b3762861ea1a39196a1606ee020050d]","107","16","7e9a88573b3762861ea1a39196a1606ee020050d"
"https://github.com/diaspora/diaspora.git","1255","25","[eaf012c82cc999aee25632db31ac97d42ef78840, a1ca45b201a5dbee1341506d2b06d548d9ef41fe, 89a3ea6d208b55692cfa0bd5e94745209283ca5a, 865cfc1cc2492ec9e1d542e20802a8904c43d09e, 335b1c32aa715835c1e0b5f91e1b1b6d2ed22cc7, 6e74ee7d21ef53a44d98e853a2e1ffcb628a5012, 2bf6c87964c974124c5d5a61902329c0f711aa3f, c3041fd5165271b9dcc9524d2b8f9ff9c8d08c5e, e614e93aebcb223cbdead9398a9b6e169b31299c, aeea030c9a7185147f1b4f5fe97ffea78e62ebc2, ea397ffdfbc1ee43ad746efb69b569e06b4873ce, 41b4234ecb02dd2d2cbec5f2a40c59f777056f6f, e0ad53e465138b73a680a4234d506cf3ec14d497, 0df09267390f693d8a14aab81e9a502eb80d1f21, 3c370ea56ee8d13ba7cfd5461654a13c80f8bc06, 7bd1795855287bb3d9c76ddda49e26604d003ca1, 8816c7bc8416c422022628797698f1153923e3d7, 6b863defa3cd4702f08843f9a235b9a14f8f81b4, 37793f7dbb9be5d0e6d4d8f679bfec053cb95e4c, b4a5819aa8867bddff9806f45dceb101ae5594e7, a30ba5697ee095b34d5d44ade851bb7a8d717c64, f627919fc4a5eda2da5ffc3673f546adccf3b385, d60a87ee8585c48330b2016745443c3abd803cf4, 2ce7a1e185eeda9cb0b87064febb0e228e65264b, 24d9be2e681285efe6b3059874320c7014121bf8]","107","16","24d9be2e681285efe6b3059874320c7014121bf8"
"https://github.com/diaspora/diaspora.git","1261","9","[41b4234ecb02dd2d2cbec5f2a40c59f777056f6f, e0ad53e465138b73a680a4234d506cf3ec14d497, 0df09267390f693d8a14aab81e9a502eb80d1f21, 3c370ea56ee8d13ba7cfd5461654a13c80f8bc06, 7bd1795855287bb3d9c76ddda49e26604d003ca1, 8816c7bc8416c422022628797698f1153923e3d7, 6b863defa3cd4702f08843f9a235b9a14f8f81b4, 37793f7dbb9be5d0e6d4d8f679bfec053cb95e4c, b4a5819aa8867bddff9806f45dceb101ae5594e7]","96","15","b4a5819aa8867bddff9806f45dceb101ae5594e7"
"https://github.com/diaspora/diaspora.git","1263","5","[0df09267390f693d8a14aab81e9a502eb80d1f21, 3c370ea56ee8d13ba7cfd5461654a13c80f8bc06, 7bd1795855287bb3d9c76ddda49e26604d003ca1, 8816c7bc8416c422022628797698f1153923e3d7, 6b863defa3cd4702f08843f9a235b9a14f8f81b4]","95","15","6b863defa3cd4702f08843f9a235b9a14f8f81b4"
"https://github.com/diaspora/diaspora.git","1271","3","[a7b854e74365e2661e41e2bb951faf480c18679c, a1ca45b201a5dbee1341506d2b06d548d9ef41fe, 89a3ea6d208b55692cfa0bd5e94745209283ca5a]","97","15","89a3ea6d208b55692cfa0bd5e94745209283ca5a"
"https://github.com/diaspora/diaspora.git","1275","33","[9a9683659419c312ccfc99275eabda500687e31d, 524a0bdaf0bb5a9d6d539d7893dfb1c580c13c5d, fbc88ab56f31eea80bbc6d98eea447483485f4bf, c95164a7e9fac74eb046036845be1751a5979e57, 8bc86eb98bba3481abc5514b08b5faeee8894065, e8acaa08ad089bac4ee6a4e15e09ddd126947ac4, bd707c0d1238918f562f0943be53c14edea5cb91, 75b317895d6ae591316d181bcdbb4e4455e5c944, 95c3d9694b08b75c47b3de3f95816c8d1ccc622a, b4923cc17cf6afddb60d30f9862794682cc27822, 5dd3675258bc066b5de7c15f51ec4f7564ca8f34, 7714b83a723ce84ad9b405c6cc7ab4e8a12f7b98, dbc57d9371f89ee0caf1ccffc238ccf70a5631bf, afde20f63842bb50e9def57b2a8598f17bdf6d10, bfcb1c3c8805624e6f85e22f23e1d0cebb9b58fc, a7bb6170ab053af54f176b50b70114af47cc3eee, 8e1301c9698da4c8eb3d945c79441953f178f932, 3de942fd8811bda9fd34a1882837e86cf2dd9f78, 65b056341c5c3ccacba3552feae11b12bcae1ba4, 21e5bd869748f667f00771487e64dd835b061316, d28e03f053ae47d215b0d87b7a452e92c07cb167, 663835ed3ab0d270064490f57890d3864e80c8cc, d396d5555f1cadc36ddea73ca86485a11f63c6f3, 51bfc6e114bfc180a9a676d07f644a078ba7fab8, 38f811f9fda1d4550886ba94702a3112e724c220, ef6c8a5448732113f78ea3aad903deae6b0ee7c1, 40ef382a6e6888dea9769cf58cce5e93fbfa3469, 36eb2835460a239be8e127e85c9433a7a0e5ef98, a76b228478a09a7f7439829cc1f4662c843ac946, f44bb613b95ea02a7506fa8a2e9e865f344fc8ae, 515d2ba9d535648e6d24658dcfce23075ed286c6, a7287f4f937cbacee4bfc647b93e586cc016a4c6, e54208d39b5e497caa6367be1a4b3c1b4004cee3]","111","16","e54208d39b5e497caa6367be1a4b3c1b4004cee3"
"https://github.com/diaspora/diaspora.git","1281","24","[9a9683659419c312ccfc99275eabda500687e31d, 524a0bdaf0bb5a9d6d539d7893dfb1c580c13c5d, fbc88ab56f31eea80bbc6d98eea447483485f4bf, c95164a7e9fac74eb046036845be1751a5979e57, 75b317895d6ae591316d181bcdbb4e4455e5c944, 95c3d9694b08b75c47b3de3f95816c8d1ccc622a, b4923cc17cf6afddb60d30f9862794682cc27822, 5dd3675258bc066b5de7c15f51ec4f7564ca8f34, 7714b83a723ce84ad9b405c6cc7ab4e8a12f7b98, dbc57d9371f89ee0caf1ccffc238ccf70a5631bf, afde20f63842bb50e9def57b2a8598f17bdf6d10, bfcb1c3c8805624e6f85e22f23e1d0cebb9b58fc, a7bb6170ab053af54f176b50b70114af47cc3eee, 8e1301c9698da4c8eb3d945c79441953f178f932, 3de942fd8811bda9fd34a1882837e86cf2dd9f78, 65b056341c5c3ccacba3552feae11b12bcae1ba4, 21e5bd869748f667f00771487e64dd835b061316, d28e03f053ae47d215b0d87b7a452e92c07cb167, 663835ed3ab0d270064490f57890d3864e80c8cc, d396d5555f1cadc36ddea73ca86485a11f63c6f3, 51bfc6e114bfc180a9a676d07f644a078ba7fab8, ef6c8a5448732113f78ea3aad903deae6b0ee7c1, 40ef382a6e6888dea9769cf58cce5e93fbfa3469, 36eb2835460a239be8e127e85c9433a7a0e5ef98]","111","16","36eb2835460a239be8e127e85c9433a7a0e5ef98"
"https://github.com/diaspora/diaspora.git","1283","22","[9a9683659419c312ccfc99275eabda500687e31d, 524a0bdaf0bb5a9d6d539d7893dfb1c580c13c5d, fbc88ab56f31eea80bbc6d98eea447483485f4bf, c95164a7e9fac74eb046036845be1751a5979e57, 95c3d9694b08b75c47b3de3f95816c8d1ccc622a, b4923cc17cf6afddb60d30f9862794682cc27822, 5dd3675258bc066b5de7c15f51ec4f7564ca8f34, 7714b83a723ce84ad9b405c6cc7ab4e8a12f7b98, dbc57d9371f89ee0caf1ccffc238ccf70a5631bf, afde20f63842bb50e9def57b2a8598f17bdf6d10, bfcb1c3c8805624e6f85e22f23e1d0cebb9b58fc, a7bb6170ab053af54f176b50b70114af47cc3eee, 8e1301c9698da4c8eb3d945c79441953f178f932, 3de942fd8811bda9fd34a1882837e86cf2dd9f78, 65b056341c5c3ccacba3552feae11b12bcae1ba4, 21e5bd869748f667f00771487e64dd835b061316, d28e03f053ae47d215b0d87b7a452e92c07cb167, 663835ed3ab0d270064490f57890d3864e80c8cc, d396d5555f1cadc36ddea73ca86485a11f63c6f3, 51bfc6e114bfc180a9a676d07f644a078ba7fab8, ef6c8a5448732113f78ea3aad903deae6b0ee7c1, 40ef382a6e6888dea9769cf58cce5e93fbfa3469]","111","16","40ef382a6e6888dea9769cf58cce5e93fbfa3469"
"https://github.com/diaspora/diaspora.git","1287","18","[9a9683659419c312ccfc99275eabda500687e31d, 524a0bdaf0bb5a9d6d539d7893dfb1c580c13c5d, fbc88ab56f31eea80bbc6d98eea447483485f4bf, c95164a7e9fac74eb046036845be1751a5979e57, b4923cc17cf6afddb60d30f9862794682cc27822, 5dd3675258bc066b5de7c15f51ec4f7564ca8f34, 7714b83a723ce84ad9b405c6cc7ab4e8a12f7b98, dbc57d9371f89ee0caf1ccffc238ccf70a5631bf, afde20f63842bb50e9def57b2a8598f17bdf6d10, bfcb1c3c8805624e6f85e22f23e1d0cebb9b58fc, a7bb6170ab053af54f176b50b70114af47cc3eee, 8e1301c9698da4c8eb3d945c79441953f178f932, 3de942fd8811bda9fd34a1882837e86cf2dd9f78, 65b056341c5c3ccacba3552feae11b12bcae1ba4, 21e5bd869748f667f00771487e64dd835b061316, d28e03f053ae47d215b0d87b7a452e92c07cb167, 663835ed3ab0d270064490f57890d3864e80c8cc, d396d5555f1cadc36ddea73ca86485a11f63c6f3]","111","16","d396d5555f1cadc36ddea73ca86485a11f63c6f3"
"https://github.com/diaspora/diaspora.git","1291","4","[dbc57d9371f89ee0caf1ccffc238ccf70a5631bf, afde20f63842bb50e9def57b2a8598f17bdf6d10, a7bb6170ab053af54f176b50b70114af47cc3eee, 8e1301c9698da4c8eb3d945c79441953f178f932]","95","15","8e1301c9698da4c8eb3d945c79441953f178f932"
"https://github.com/diaspora/diaspora.git","1297","76","[a0eb2f065c7cd838b437e19d4f86c87421d61fe2, 9fdc1bd9c520e4e4bc78ca51c093d17cfc5a7f8d, fa411c73a729d0203899ecc2c8966e121eeff0bd, d62c4387f3aba963da3c9424869c9d2c0a2465c1, c8b01cb62c3d57605778c32d9030acd2d1f5d88d, 602ad2d2097127aa9eccdc956a48afd2f32299e3, 1c11b374bf015ba9de462d5119ef5c7a18dccd95, a2349052f4d8c77bcfac044eea4e1e316594fe36, 816092c477fbd043eb8060548e65f150b70e7564, 99f7e2fc5245e0c9a95f38bc8570b60eded9e989, 4094fb260df55a8f3eec143fbea527fdd82b7f32, 67653cf4651e2d3db9666a830bbe06b3a0842db8, 4abc0c5988de33a8eeeec893ff0251a49f4a8c84, d8505b2ae0b674bff70efbe02d73ded495cda84d, 23c83b9447b0b39a6a784bf2eacb6e5d0c44401c, 4aef8de571153b260bf8ba700910d49f5443665e, 922d700d92205db4dfa62525065e6654304576da, 9a23c92f8e4e6254fea03215536a8d7c47cb4e45, e402bbdd3d65dc3b31a3668c45434454c9916253, dd42635442108e5d47ed4ace2046f3062ef91cb6, bdfbbdc3eb1de32838d2ae8aff09588dc5a3fc67, bcd3cf1c77254341a94b44aaa2fb09571a5d58db, dd1349f69bc2579ad9c12f02ce0432227ecf5195, 41ef70202eb1f4a40990b72f06366fbf5d0cbbe5, 3506e925944f88fba5838f63aaf3aacac9501560, 5fc465155ba1cdf1a55ea9aeba2993a5ea00f0e6, f64f5ac72e478b8fdff3ee74e6bb751687e10a43, 2ceef872bd3391094b927fa53922ab3a104ee055, 60422477665e6706e17d1bbf889916b7ed43f395, abb42ec2a1a98b986cb86962b1b74025931fc16e, d17c1e322003bb7d9ee877c1f22687d324490f59, 452fcab554ac2c48aee281a150c70d9013004733, a713cc606697246c15cf637134219fac6414f6d3, 8f0ca722c8105e09b1933d054b6bf2d6a0097d2a, 3be5acef8cc12eb2d90e275a12da69bec4fd95e5, b6a83415b04951ecf7be77e9e8ee646dcd117b98, 7f0d178092f8c27ee0347dcda0bce96f748e7a06, 2280edaa85c909673d161ae6fc1fe24dd29ae360, 3f39555223c25ed2cf33b605234fcb41dd0f5e81, f5062583248ec6df323463fb32c853205849d73c, ed463750b128d1a86f52568e62d0b1ea036047bd, 2a55578cf2a7977c14583173ac42c9f957c1b25e, 1c62bab2713c30ce90c764c3a9e3fa3f8deb5a5c, 18413fe3c9d3fa9cc52316f1c0a40101044e6a48, cf1367214865ae9d56b23406f1d6dd71834898f5, 536d1fe0e7f5bfea2fddb0726e7492ab7fd60fa7, 4442616b0d8db71cec8f3bc2a539af8d1c978a29, 23bea8e3d37c2e2fbb24a489dd08b78cacbe91b9, 2a06d78d12e69a0cbb9885f4f1d0e0ad821fc926, bc89f731798a4c9ed639132d5e5d380c655cefc6, 248fa9213bae52bda3568b988c2e3ba2ad94539f, 8e99a240c9f0d0f06b79954dc9db63560d27c420, b3242500b0b86822922b53f072633b0c8984e2c1, 22a8997c479c7de1c7e6387c00f653eca10aa6e8, db9c39b6eb3e8f45d8b7da20e833f60086bd1e72, cae5f94af091cca9bd833d455860f0377e266b08, b7864a99760b76f59cd55f07339316664f0f6d22, 5087f47e441c9d71680cd59bc1bceb90b069e72d, b9db891fef4441ca7832b3a00606752086053651, 7c611ca509b6a1049d6eb344596f7d4187d1eb70, ed4b2a2c4bb0f96ecb86c2bf4be88a0ac77ac5cb, 78b0fbbee64555b76eee73a0fd46c7b5ef7bf062, 85f9a0eaa983343be74b642012fdb95df005c9fd, f1d6e9440b9786ab315b4b1ba66c16965a876958, 633d65fe2714d8abe49e65019083d859443846f6, f917757b5b93dbb24947f5886f797e62cb577290, 0aa453e437d422c2fb2bac39f73fe50005be5b9a, dc576fb0d615db3d2a4626ff3c85bcd4483d910a, 480384a07773904a88e04bdbb1aea33d596edcaf, cb909c0d704e1cb27ddd906ead42b7946258ceb5, 5cc88b8177ed30185635567c98bec4099263631d, d7c92431aea25c56356b9678690798350ff7a38b, 25be9ecfd20c156270a3a6a6aa48c8a15abf91c9, 8bc86eb98bba3481abc5514b08b5faeee8894065, e8acaa08ad089bac4ee6a4e15e09ddd126947ac4, bd707c0d1238918f562f0943be53c14edea5cb91]","101","16","bd707c0d1238918f562f0943be53c14edea5cb91"
"https://github.com/diaspora/diaspora.git","1303","4","[78b0fbbee64555b76eee73a0fd46c7b5ef7bf062, 85f9a0eaa983343be74b642012fdb95df005c9fd, f1d6e9440b9786ab315b4b1ba66c16965a876958, 633d65fe2714d8abe49e65019083d859443846f6]","95","11","633d65fe2714d8abe49e65019083d859443846f6"
"https://github.com/diaspora/diaspora.git","1313","2","[b3242500b0b86822922b53f072633b0c8984e2c1, 22a8997c479c7de1c7e6387c00f653eca10aa6e8]","93","11","22a8997c479c7de1c7e6387c00f653eca10aa6e8"
